record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
34154,5,16,2002,13,PB,F,27,26
34155,5,16,2002,13,PB,F,27,42
34367,6,16,2002,13,PB,M,26,26
34369,6,16,2002,13,PB,M,27,41
34370,6,16,2002,13,PB,M,26,42
34371,6,16,2002,13,PB,F,26,30
34373,6,16,2002,13,PB,F,27,31
34374,6,16,2002,13,PB,M,26,26
34375,6,16,2002,13,PB,F,26,27
34376,6,16,2002,13,PB,F,26,37
34627,7,14,2002,13,PB,M,25,21
34628,7,14,2002,13,PB,M,25,42
34629,7,14,2002,13,PB,M,25,29
34630,7,14,2002,13,PB,M,27,41
34632,7,14,2002,13,PB,M,26,31
34634,7,14,2002,13,PB,F,27,39
34635,7,14,2002,13,PB,M,27,31
34637,7,14,2002,13,PB,F,26,25
34711,9,10,2002,13,PB,F,27,42
34713,9,10,2002,13,PB,M,27,47
34715,9,10,2002,13,PB,M,25,33
34953,10,6,2002,13,PB,F,27,27
34954,10,6,2002,13,PB,M,26,43
34955,10,6,2002,13,PB,F,26,29
34956,10,6,2002,13,PB,F,27,42
34957,10,6,2002,13,PB,M,26,34
34959,10,6,2002,13,PB,M,28,47
34960,10,6,2002,13,PB,F,26,32
35150,11,10,2002,13,PB,F,27,35
35151,11,10,2002,13,PB,M,26,22
35152,11,10,2002,13,PB,M,26,44
35154,11,10,2002,13,PB,M,26,53
35155,11,10,2002,13,PB,F,27,36
35157,11,10,2002,13,PB,M,27,43
35158,11,10,2002,13,PB,F,25,18
35159,11,10,2002,13,PB,F,25,20
35162,11,10,2002,13,PB,M,26,34
35356,12,8,2002,13,PB,M,26,33
35357,12,8,2002,13,PB,F,27,36
35358,12,8,2002,13,PB,M,27,49
35361,12,8,2002,13,PB,M,25,42
35363,12,8,2002,13,PB,F,26,35
35529,12,31,2002,13,PB,F,25,25
35240,12,7,2002,19,DM,M,36,46
32413,8,25,2001,19,PF,F,15,9
33058,11,17,2001,19,PE,M,20,18
33249,12,15,2001,19,PE,F,20,14
33352,1,12,2002,19,PE,F,20,17
33468,2,9,2002,19,PE,F,20,18
33595,3,13,2002,19,PE,M,20,20
34810,10,5,2002,19,PE,F,22,25
35425,12,29,2002,19,PE,M,20,22
30459,3,4,2000,19,PP,M,21,16
30754,6,3,2000,19,PP,M,23,20
30756,6,3,2000,19,PP,F,23,19
30757,6,3,2000,19,PP,F,22,18
30933,7,1,2000,19,PP,F,22,15
30936,7,1,2000,19,PP,F,21,17
30938,7,1,2000,19,PP,M,21,17
31121,7,22,2000,19,PP,M,20,11
31122,7,22,2000,19,PP,F,22,19
31123,7,22,2000,19,PP,F,21,14
31125,7,22,2000,19,PP,F,21,19
31228,8,25,2000,19,PP,M,21,13
31229,8,25,2000,19,PP,F,22,15
31230,8,25,2000,19,PP,M,22,18
31231,8,25,2000,19,PP,F,22,15
31402,9,30,2000,19,PP,M,20,13
31728,1,21,2001,19,PP,M,20,11
32409,8,25,2001,19,PP,M,23,20
32410,8,25,2001,19,PP,M,23,19
32412,8,25,2001,19,PP,F,23,17
32624,9,22,2001,19,PP,F,21,16
32627,9,22,2001,19,PP,F,22,16
32629,9,22,2001,19,PP,M,23,20
32842,10,13,2001,19,PP,M,22,17
32845,10,13,2001,19,PP,F,22,16
32846,10,13,2001,19,PP,M,23,20
33050,11,17,2001,19,PP,M,23,19
33350,1,12,2002,19,PP,F,20,13
33597,3,13,2002,19,PP,M,24,19
33816,4,16,2002,19,PP,M,22,17
33819,4,16,2002,19,PP,M,22,15
33820,4,16,2002,19,PP,F,22,17
33981,5,15,2002,19,PP,M,23,20
33985,5,15,2002,19,PP,M,23,21
33988,5,15,2002,19,PP,F,20,13
33990,5,15,2002,19,PP,M,23,17
33991,5,15,2002,19,PP,F,22,18
34211,6,15,2002,19,PP,F,22,17
34212,6,15,2002,19,PP,M,23,18
34213,6,15,2002,19,PP,F,21,18
34215,6,15,2002,19,PP,F,20,18
34216,6,15,2002,19,PP,M,23,18
34221,6,15,2002,19,PP,M,23,18
34450,7,13,2002,19,PP,F,22,74
34452,7,13,2002,19,PP,F,20,17
34453,7,13,2002,19,PP,M,22,10
34458,7,13,2002,19,PP,M,22,18
34459,7,13,2002,19,PP,M,23,20
34679,9,8,2002,19,PP,M,22,18
34813,10,5,2002,19,PP,F,21,17
34814,10,5,2002,19,PP,M,22,15
35019,11,9,2002,19,PP,F,21,13
35021,11,9,2002,19,PP,M,21,15
35022,11,9,2002,19,PP,F,22,18
35237,12,7,2002,19,PP,F,21,13
35418,12,29,2002,19,PP,M,20,15
35424,12,29,2002,19,PP,M,21,16
30761,6,3,2000,19,OT,F,26,30
31234,8,25,2000,19,OT,M,20,25
32626,9,22,2001,19,OT,F,21,21
32839,10,13,2001,19,OT,F,20,22
32844,10,13,2001,19,OT,F,20,26
33053,11,17,2001,19,OT,M,21,21
33055,11,17,2001,19,OT,M,22,22
33246,12,15,2001,19,OT,F,20,22
33250,12,15,2001,19,OT,F,20,21
33253,12,15,2001,19,OT,M,20,24
33353,1,12,2002,19,OT,F,22,24
33354,1,12,2002,19,OT,M,21,22
33467,2,9,2002,19,OT,F,21,22
34457,7,13,2002,19,OT,F,21,34
34809,10,5,2002,19,OT,F,20,30
35020,11,9,2002,19,OT,F,20,12
31796,3,3,2001,19,RM,F,17,16
33461,2,9,2002,19,RM,M,17,12
30186,1,8,2000,19,PB,F,25,34
30187,1,8,2000,19,PB,F,26,36
30320,2,5,2000,19,PB,F,25,35
30321,2,5,2000,19,PB,F,25,23
30322,2,5,2000,19,PB,F,26,34
30456,3,4,2000,19,PB,F,25,24
30457,3,4,2000,19,PB,F,25,48
30458,3,4,2000,19,PB,F,25,44
30460,3,4,2000,19,PB,M,27,43
30461,3,4,2000,19,PB,M,27,31
30590,4,30,2000,19,PB,F,26,37
30591,4,30,2000,19,PB,F,25,38
30592,4,30,2000,19,PB,M,26,37
30593,4,30,2000,19,PB,F,24,38
30755,6,3,2000,19,PB,M,26,41
30758,6,3,2000,19,PB,M,26,29
30759,6,3,2000,19,PB,M,26,16
30760,6,3,2000,19,PB,F,26,31
30932,7,1,2000,19,PB,M,27,29
30934,7,1,2000,19,PB,M,26,18
30935,7,1,2000,19,PB,M,26,48
30937,7,1,2000,19,PB,M,26,32
31124,7,22,2000,19,PB,M,26,27
31232,8,25,2000,19,PB,M,26,37
31233,8,25,2000,19,PB,M,28,35
31399,9,30,2000,19,PB,M,26,35
31400,9,30,2000,19,PB,M,2,30
31401,9,30,2000,19,PB,M,26,27
31530,11,25,2000,19,PB,M,26,36
31531,11,25,2000,19,PB,M,25,26
31532,11,25,2000,19,PB,M,28,30
31639,12,22,2000,19,PB,M,27,43
31640,12,22,2000,19,PB,M,27,28
31726,1,21,2001,19,PB,M,26,27
31727,1,21,2001,19,PB,M,26,42
31795,3,3,2001,19,PB,M,28,40
31797,3,3,2001,19,PB,M,27,27
31869,3,24,2001,19,PB,M,26,46
31959,4,21,2001,19,PB,M,27,50
32052,5,26,2001,19,PB,F,26,27
32053,5,26,2001,19,PB,M,27,36
32180,6,25,2001,19,PB,M,27,40
32408,8,25,2001,19,PB,F,26,31
32411,8,25,2001,19,PB,F,26,28
32414,8,25,2001,19,PB,F,26,30
32620,9,22,2001,19,PB,F,26,30
32621,9,22,2001,19,PB,F,27,30
32622,9,22,2001,19,PB,F,27,27
32625,9,22,2001,19,PB,M,27,41
32628,9,22,2001,19,PB,M,29,42
32630,9,22,2001,19,PB,F,26,25
32840,10,13,2001,19,PB,F,26,30
32841,10,13,2001,19,PB,F,26,27
32843,10,13,2001,19,PB,M,27,44
33051,11,17,2001,19,PB,M,27,44
33052,11,17,2001,19,PB,F,26,27
33054,11,17,2001,19,PB,M,28,51
33056,11,17,2001,19,PB,F,25,29
33057,11,17,2001,19,PB,F,26,29
33244,12,15,2001,19,PB,M,28,51
33245,12,15,2001,19,PB,F,26,30
33247,12,15,2001,19,PB,M,27,43
33248,12,15,2001,19,PB,F,27,27
33251,12,15,2001,19,PB,F,26,29
33252,12,15,2001,19,PB,F,27,29
33348,1,12,2002,19,PB,M,29,51
33349,1,12,2002,19,PB,M,27,46
33351,1,12,2002,19,PB,F,27,30
33355,1,12,2002,19,PB,F,27,30
33356,1,12,2002,19,PB,M,26,28
33462,2,9,2002,19,PB,F,27,30
33463,2,9,2002,19,PB,F,26,27
33464,2,9,2002,19,PB,F,26,31
33465,2,9,2002,19,PB,M,28,49
33466,2,9,2002,19,PB,M,27,42
33596,3,13,2002,19,PB,M,27,45
33598,3,13,2002,19,PB,F,28,34
33599,3,13,2002,19,PB,F,27,28
33600,3,13,2002,19,PB,M,28,49
33817,4,16,2002,19,PB,F,27,37
33818,4,16,2002,19,PB,M,25,27
33822,4,16,2002,19,PB,M,28,49
33982,5,15,2002,19,PB,F,26,17
33983,5,15,2002,19,PB,M,26,17
33984,5,15,2002,19,PB,M,28,45
33986,5,15,2002,19,PB,F,27,36
33987,5,15,2002,19,PB,F,26,34
33989,5,15,2002,19,PB,F,26,33
34210,6,15,2002,19,PB,F,26,24
34214,6,15,2002,19,PB,F,26,31
34217,6,15,2002,19,PB,M,27,23
34218,6,15,2002,19,PB,F,26,34
34219,6,15,2002,19,PB,F,26,23
34220,6,15,2002,19,PB,M,28,43
34451,7,13,2002,19,PB,M,27,30
34454,7,13,2002,19,PB,M,28,49
34455,7,13,2002,19,PB,F,26,34
34456,7,13,2002,19,PB,F,26,37
34460,7,13,2002,19,PB,M,27,24
34461,7,13,2002,19,PB,F,25,30
34462,7,13,2002,19,PB,F,27,20
34678,9,8,2002,19,PB,M,27,33
34680,9,8,2002,19,PB,F,26,36
34811,10,5,2002,19,PB,F,23,21
34812,10,5,2002,19,PB,F,26,35
34815,10,5,2002,19,PB,F,25,35
34816,10,5,2002,19,PB,M,26,40
35018,11,9,2002,19,PB,M,27,35
35023,11,9,2002,19,PB,F,26,31
35025,11,9,2002,19,PB,F,26,24
35026,11,9,2002,19,PB,F,25,34
35232,12,7,2002,19,PB,F,26,34
35233,12,7,2002,19,PB,M,28,51
35234,12,7,2002,19,PB,F,24,25
35235,12,7,2002,19,PB,F,26,32
35236,12,7,2002,19,PB,M,26,38
35238,12,7,2002,19,PB,M,27,34
35239,12,7,2002,19,PB,M,26,31
35416,12,29,2002,19,PB,F,26,26
35419,12,29,2002,19,PB,F,26,35
35421,12,29,2002,19,PB,M,27,35
35422,12,29,2002,19,PB,F,26,33
35423,12,29,2002,19,PB,F,27,26
30985,7,1,2000,24,NL,M,27,140
32083,5,26,2001,24,NL,F,29,146
32404,8,25,2001,24,NL,M,33,195
32405,8,25,2001,24,NL,M,34,171
32691,9,22,2001,24,NL,M,30,197
32692,9,22,2001,24,NL,M,29,185
32892,10,13,2001,24,NL,M,31,187
33114,11,17,2001,24,NL,M,31,175
34529,7,13,2002,24,NL,F,29,90
34864,10,5,2002,24,NL,M,28,194
35284,12,7,2002,24,NL,M,35,225
35479,12,29,2002,24,NL,M,32,224
32690,9,22,2001,24,PF,M,14,6
30644,4,30,2000,24,PE,M,21,31
30645,4,30,2000,24,PE,M,20,21
30795,6,3,2000,24,PE,M,20,20
31440,9,30,2000,24,PE,F,20,22
31608,11,26,2000,24,PE,M,19,16
31609,11,26,2000,24,PE,M,21,20
31665,12,22,2000,24,PE,M,20,23
31958,4,21,2001,24,PE,F,20,22
32228,6,25,2001,24,PE,M,19,17
33111,11,17,2001,24,PE,M,20,18
33302,12,15,2001,24,PE,M,20,24
33303,12,15,2001,24,PE,M,20,23
33437,2,9,2002,24,PE,M,21,20
34043,5,15,2002,24,PE,M,19,20
34044,5,15,2002,24,PE,F,20,24
34278,6,15,2002,24,PE,M,20,15
34526,7,13,2002,24,PE,F,21,25
34865,10,5,2002,24,PE,F,20,23
34866,10,5,2002,24,PE,M,19,20
35070,11,9,2002,24,PE,M,21,23
35071,11,9,2002,24,PE,F,19,30
35283,12,7,2002,24,PE,F,19,25
30497,3,4,2000,24,PP,F,22,16
30646,4,30,2000,24,PP,F,20,17
30801,6,3,2000,24,PP,F,21,17
30984,7,1,2000,24,PP,M,21,21
31270,8,25,2000,24,PP,M,21,16
31271,8,25,2000,24,PP,M,21,15
31441,9,30,2000,24,PP,M,22,16
31957,4,21,2001,24,PP,F,21,16
32229,6,25,2001,24,PP,F,22,18
32689,9,22,2001,24,PP,F,21,16
34527,7,13,2002,24,PP,F,21,15
34697,9,8,2002,24,PP,M,22,18
34530,7,13,2002,24,SH,M,25,74
30982,7,1,2000,24,OT,M,20,21
32891,10,13,2001,24,OT,M,20,22
33112,11,17,2001,24,OT,F,20,23
30981,7,1,2000,24,DO,F,42,46
31269,8,25,2000,24,DO,M,36,59
31956,4,21,2001,24,DO,F,36,76
32084,5,26,2001,24,DO,M,27,51
30219,1,8,2000,24,RM,M,17,13
30800,6,3,2000,24,RM,M,17,10
33113,11,17,2001,24,RM,F,16,9
33304,12,15,2001,24,RM,M,16,10
34528,7,13,2002,24,RM,M,15,7
35068,11,9,2002,24,RM,F,16,16
30353,2,5,2000,24,PB,F,27,32
30354,2,5,2000,24,PB,F,26,38
30983,7,1,2000,24,PB,M,26,28
31158,7,22,2000,24,PB,M,25,25
35069,11,9,2002,24,PB,F,25,30
35072,11,9,2002,24,PB,F,25,24
31380,9,30,2000,1,NL,M,32,171
32037,5,26,2001,1,NL,M,31,94
32161,6,25,2001,1,NL,F,28,159
32597,9,22,2001,1,NL,M,36,187
32814,10,13,2001,1,NL,M,35,188
33225,12,15,2001,1,NL,M,34,231
33739,4,16,2002,1,NL,M,34,227
33950,5,15,2002,1,NL,M,30,205
33951,5,15,2002,1,NL,F,30,138
35199,12,7,2002,1,NL,F,28,196
30162,1,8,2000,1,DM,M,36,50
30292,2,5,2000,1,DM,F,37,46
30293,2,5,2000,1,DM,M,36,50
30427,3,4,2000,1,DM,F,37,49
30725,6,3,2000,1,DM,M,35,49
30900,7,1,2000,1,DM,M,35,38
31101,7,22,2000,1,DM,M,36,39
31195,8,25,2000,1,DM,M,34,42
31369,9,30,2000,1,DM,F,36,38
31370,9,30,2000,1,DM,M,37,39
31374,9,30,2000,1,DM,M,35,42
31509,11,25,2000,1,DM,M,36,40
31512,11,25,2000,1,DM,M,36,41
31620,12,22,2000,1,DM,M,36,38
31621,12,22,2000,1,DM,M,37,41
31622,12,22,2000,1,DM,F,36,42
31624,12,22,2000,1,DM,M,37,43
31712,1,21,2001,1,DM,M,37,43
31855,3,24,2001,1,DM,F,35,47
31939,4,21,2001,1,DM,M,36,49
32040,5,26,2001,1,DM,M,36,48
32373,8,25,2001,1,DM,M,33,39
32589,9,22,2001,1,DM,M,36,42
32809,10,13,2001,1,DM,M,37,44
33024,11,17,2001,1,DM,M,37,42
33223,12,15,2001,1,DM,M,36,44
33321,1,12,2002,1,DM,M,38,44
33401,2,9,2002,1,DM,M,37,47
33574,3,13,2002,1,DM,M,36,50
33740,4,16,2002,1,DM,F,36,32
33742,4,16,2002,1,DM,M,37,48
33944,5,15,2002,1,DM,M,39,47
33945,5,15,2002,1,DM,F,36,35
34188,6,15,2002,1,DM,M,37,49
34190,6,15,2002,1,DM,F,37,45
34415,7,13,2002,1,DM,F,36,39
34418,7,13,2002,1,DM,M,37,50
31511,11,25,2000,1,PE,F,20,24
30159,1,8,2000,1,PP,F,22,17
30161,1,8,2000,1,PP,F,21,17
30163,1,8,2000,1,PP,M,20,16
30165,1,8,2000,1,PP,F,22,15
30166,1,8,2000,1,PP,M,23,19
30285,2,5,2000,1,PP,M,24,19
30286,2,5,2000,1,PP,F,22,18
30296,2,5,2000,1,PP,F,23,24
30424,3,4,2000,1,PP,M,22,17
30426,3,4,2000,1,PP,F,22,15
30428,3,4,2000,1,PP,F,23,34
30429,3,4,2000,1,PP,F,22,17
30584,4,30,2000,1,PP,F,22,23
30585,4,30,2000,1,PP,F,22,29
30586,4,30,2000,1,PP,M,24,21
30588,4,30,2000,1,PP,M,20,14
30589,4,30,2000,1,PP,M,22,21
30724,6,3,2000,1,PP,F,21,20
30730,6,3,2000,1,PP,F,21,14
30898,7,1,2000,1,PP,F,22,16
30899,7,1,2000,1,PP,M,22,15
30901,7,1,2000,1,PP,F,21,14
30902,7,1,2000,1,PP,M,20,8
30908,7,1,2000,1,PP,F,22,21
30909,7,1,2000,1,PP,F,22,17
31094,7,22,2000,1,PP,F,23,13
31095,7,22,2000,1,PP,F,21,14
31096,7,22,2000,1,PP,M,22,13
31097,7,22,2000,1,PP,F,22,13
31100,7,22,2000,1,PP,M,22,14
31102,7,22,2000,1,PP,M,22,17
31103,7,22,2000,1,PP,F,22,11
31192,8,25,2000,1,PP,F,22,31
31193,8,25,2000,1,PP,F,22,15
31197,8,25,2000,1,PP,F,22,20
31198,8,25,2000,1,PP,M,23,18
31202,8,25,2000,1,PP,F,22,16
31203,8,25,2000,1,PP,F,21,14
31379,9,30,2000,1,PP,F,22,17
31856,3,24,2001,1,PP,F,22,16
31936,4,21,2001,1,PP,F,22,26
31938,4,21,2001,1,PP,M,21,19
31942,4,21,2001,1,PP,M,22,22
32035,5,26,2001,1,PP,F,22,21
32036,5,26,2001,1,PP,F,23,29
32041,5,26,2001,1,PP,M,21,20
32155,6,25,2001,1,PP,M,22,12
32156,6,25,2001,1,PP,M,22,20
32157,6,25,2001,1,PP,F,22,21
32159,6,25,2001,1,PP,F,22,25
32363,8,25,2001,1,PP,M,22,16
32365,8,25,2001,1,PP,F,22,20
32371,8,25,2001,1,PP,M,23,16
32372,8,25,2001,1,PP,M,22,14
32375,8,25,2001,1,PP,M,23,17
32591,9,22,2001,1,PP,M,23,19
32594,9,22,2001,1,PP,M,23,19
32596,9,22,2001,1,PP,F,22,18
32805,10,13,2001,1,PP,M,23,18
32810,10,13,2001,1,PP,M,23,17
33025,11,17,2001,1,PP,M,22,18
33573,3,13,2002,1,PP,M,23,20
33735,4,16,2002,1,PP,M,22,21
33738,4,16,2002,1,PP,F,22,18
33741,4,16,2002,1,PP,F,23,17
33745,4,16,2002,1,PP,M,22,17
33746,4,16,2002,1,PP,F,22,15
33937,5,15,2002,1,PP,M,21,15
33939,5,15,2002,1,PP,F,22,20
33940,5,15,2002,1,PP,M,22,15
33946,5,15,2002,1,PP,F,21,17
34183,6,15,2002,1,PP,F,22,11
34184,6,15,2002,1,PP,M,24,23
34185,6,15,2002,1,PP,M,23,21
34186,6,15,2002,1,PP,M,22,17
34187,6,15,2002,1,PP,F,22,23
34410,7,13,2002,1,PP,F,23,15
34413,7,13,2002,1,PP,F,21,17
34416,7,13,2002,1,PP,F,22,18
34419,7,13,2002,1,PP,F,23,15
34420,7,13,2002,1,PP,M,23,21
34421,7,13,2002,1,PP,F,20,16
34422,7,13,2002,1,PP,F,21,15
34671,9,8,2002,1,PP,F,22,18
34761,10,5,2002,1,PP,F,22,10
34762,10,5,2002,1,PP,F,23,17
34763,10,5,2002,1,PP,F,22,18
34765,10,5,2002,1,PP,F,23,18
34766,10,5,2002,1,PP,F,20,15
34767,10,5,2002,1,PP,F,23,22
34768,10,5,2002,1,PP,F,23,20
34769,10,5,2002,1,PP,F,22,16
34771,10,5,2002,1,PP,F,21,17
34972,11,9,2002,1,PP,F,22,18
34973,11,9,2002,1,PP,M,22,17
34975,11,9,2002,1,PP,F,22,18
34976,11,9,2002,1,PP,F,23,16
34977,11,9,2002,1,PP,M,22,16
34979,11,9,2002,1,PP,F,23,18
35393,12,29,2002,1,PP,F,23,19
30291,2,5,2000,1,OT,F,21,29
31194,8,25,2000,1,OT,M,20,22
31372,9,30,2000,1,OT,F,20,19
31377,9,30,2000,1,OT,M,20,25
31505,11,25,2000,1,OT,F,20,27
31618,12,22,2000,1,OT,M,20,24
33403,2,9,2002,1,OT,M,20,26
34974,11,9,2002,1,OT,F,20,28
34980,11,9,2002,1,OT,M,20,23
35190,12,7,2002,1,OT,M,20,14
35192,12,7,2002,1,OT,F,18,19
35198,12,7,2002,1,OT,M,19,13
35387,12,29,2002,1,OT,M,19,22
30160,1,8,2000,1,DO,M,35,53
30167,1,8,2000,1,DO,M,35,41
30289,2,5,2000,1,DO,F,35,48
30290,2,5,2000,1,DO,F,36,65
30294,2,5,2000,1,DO,F,34,49
30295,2,5,2000,1,DO,M,35,59
30422,3,4,2000,1,DO,F,36,46
30423,3,4,2000,1,DO,M,35,46
30425,3,4,2000,1,DO,F,64,35
30582,4,30,2000,1,DO,M,34,53
30583,4,30,2000,1,DO,F,36,49
30727,6,3,2000,1,DO,F,34,50
30728,6,3,2000,1,DO,M,35,54
30906,7,1,2000,1,DO,F,36,53
31196,8,25,2000,1,DO,M,35,51
31375,9,30,2000,1,DO,M,33,50
31506,11,25,2000,1,DO,M,35,51
31616,12,22,2000,1,DO,M,34,52
31714,1,21,2001,1,DO,M,34,53
31943,4,21,2001,1,DO,F,37,68
32038,5,26,2001,1,DO,M,34,55
32042,5,26,2001,1,DO,F,37,68
32154,6,25,2001,1,DO,F,36,54
32158,6,25,2001,1,DO,M,35,26
32368,8,25,2001,1,DO,F,36,50
32374,8,25,2001,1,DO,F,36,54
32376,8,25,2001,1,DO,M,37,57
32592,9,22,2001,1,DO,M,37,58
32808,10,13,2001,1,DO,M,36,58
33021,11,17,2001,1,DO,M,37,59
33026,11,17,2001,1,DO,F,35,33
33221,12,15,2001,1,DO,M,36,59
33222,12,15,2001,1,DO,M,34,46
33224,12,15,2001,1,DO,M,35,41
33322,1,12,2002,1,DO,M,37,58
33325,1,12,2002,1,DO,M,35,29
33398,2,9,2002,1,DO,F,35,35
33400,2,9,2002,1,DO,M,37,60
33402,2,9,2002,1,DO,M,35,40
33571,3,13,2002,1,DO,M,35,46
33572,3,13,2002,1,DO,M,37,52
33575,3,13,2002,1,DO,F,35,46
33577,3,13,2002,1,DO,M,37,63
33736,4,16,2002,1,DO,M,37,51
33737,4,16,2002,1,DO,F,35,44
33743,4,16,2002,1,DO,M,38,58
33747,4,16,2002,1,DO,M,34,52
33938,5,15,2002,1,DO,F,36,51
33947,5,15,2002,1,DO,M,36,37
33949,5,15,2002,1,DO,M,36,52
34180,6,15,2002,1,DO,F,34,39
34411,7,13,2002,1,DO,F,37,40
34670,9,8,2002,1,DO,F,36,51
34758,10,5,2002,1,DO,M,32,40
34770,10,5,2002,1,DO,M,35,51
34981,11,9,2002,1,DO,M,32,51
35191,12,7,2002,1,DO,F,33,24
35195,12,7,2002,1,DO,M,35,42
35196,12,7,2002,1,DO,F,34,30
35197,12,7,2002,1,DO,F,35,45
35200,12,7,2002,1,DO,M,33,49
35389,12,29,2002,1,DO,F,37,53
35390,12,29,2002,1,DO,M,34,52
35391,12,29,2002,1,DO,F,34,52
35392,12,29,2002,1,DO,F,33,40
30164,1,8,2000,1,PB,M,26,27
30168,1,8,2000,1,PB,M,25,24
30287,2,5,2000,1,PB,F,26,35
30288,2,5,2000,1,PB,F,25,27
30430,3,4,2000,1,PB,F,26,31
30587,4,30,2000,1,PB,F,26,35
30726,6,3,2000,1,PB,F,27,30
30729,6,3,2000,1,PB,F,25,28
30904,7,1,2000,1,PB,M,26,20
30905,7,1,2000,1,PB,F,26,30
30907,7,1,2000,1,PB,M,26,30
31093,7,22,2000,1,PB,M,27,26
31098,7,22,2000,1,PB,F,26,23
31099,7,22,2000,1,PB,F,26,25
31199,8,25,2000,1,PB,F,26,25
31201,8,25,2000,1,PB,M,29,42
31371,9,30,2000,1,PB,M,26,42
31373,9,30,2000,1,PB,F,25,26
31376,9,30,2000,1,PB,F,26,26
31378,9,30,2000,1,PB,F,25,29
31508,11,25,2000,1,PB,M,28,46
31510,11,25,2000,1,PB,F,25,28
31617,12,22,2000,1,PB,F,26,26
31619,12,22,2000,1,PB,F,25,25
31625,12,22,2000,1,PB,M,29,46
31711,1,21,2001,1,PB,F,26,25
31713,1,21,2001,1,PB,M,29,44
31790,3,3,2001,1,PB,M,27,36
31791,3,3,2001,1,PB,F,24,25
31854,3,24,2001,1,PB,F,26,29
31937,4,21,2001,1,PB,F,25,30
31941,4,21,2001,1,PB,M,25,24
32039,5,26,2001,1,PB,M,27,31
32152,6,25,2001,1,PB,M,26,38
32153,6,25,2001,1,PB,F,26,29
32160,6,25,2001,1,PB,M,26,39
32364,8,25,2001,1,PB,F,26,40
32366,8,25,2001,1,PB,M,27,42
32367,8,25,2001,1,PB,M,26,33
32369,8,25,2001,1,PB,F,26,34
32370,8,25,2001,1,PB,M,26,20
32590,9,22,2001,1,PB,F,25,26
32593,9,22,2001,1,PB,F,26,30
32595,9,22,2001,1,PB,M,27,43
32806,10,13,2001,1,PB,F,26,27
32807,10,13,2001,1,PB,F,27,26
32811,10,13,2001,1,PB,F,26,29
32812,10,13,2001,1,PB,F,28,30
32813,10,13,2001,1,PB,F,27,31
33022,11,17,2001,1,PB,M,27,39
33023,11,17,2001,1,PB,F,26,31
33220,12,15,2001,1,PB,M,28,40
33323,1,12,2002,1,PB,M,28,45
33399,2,9,2002,1,PB,M,28,48
33576,3,13,2002,1,PB,M,27,44
33744,4,16,2002,1,PB,M,27,40
33941,5,15,2002,1,PB,M,26,23
33942,5,15,2002,1,PB,F,25,25
33943,5,15,2002,1,PB,F,26,39
33948,5,15,2002,1,PB,M,27,43
34181,6,15,2002,1,PB,F,26,29
34182,6,15,2002,1,PB,F,26,30
34189,6,15,2002,1,PB,M,26,30
34191,6,15,2002,1,PB,M,27,43
34412,7,13,2002,1,PB,M,27,28
34414,7,13,2002,1,PB,M,26,23
34417,7,13,2002,1,PB,M,28,44
34759,10,5,2002,1,PB,M,28,35
34760,10,5,2002,1,PB,F,26,12
34764,10,5,2002,1,PB,F,23,26
34772,10,5,2002,1,PB,F,25,28
34971,11,9,2002,1,PB,M,27,45
34978,11,9,2002,1,PB,F,27,31
35189,12,7,2002,1,PB,M,27,37
35193,12,7,2002,1,PB,M,26,14
35194,12,7,2002,1,PB,F,28,22
35386,12,29,2002,1,PB,M,27,48
31046,7,2,2000,8,DM,M,34,53
31329,8,26,2000,8,DM,M,35,37
31476,9,31,2000,8,DM,M,36,43
31840,3,4,2001,8,DM,M,37,52
32982,10,14,2001,8,DM,M,36,40
33187,11,18,2001,8,DM,M,36,38
33531,2,10,2002,8,DM,F,36,41
33702,3,14,2002,8,DM,F,34,42
33791,4,16,2002,8,DM,F,34,40
34132,5,16,2002,8,DM,M,36,42
34133,5,16,2002,8,DM,F,34,43
34349,6,16,2002,8,DM,M,35,42
34614,7,14,2002,8,DM,F,34,52
34730,9,10,2002,8,DM,M,38,45
30258,1,10,2000,8,PP,F,19,17
30260,1,10,2000,8,PP,F,22,15
30264,1,10,2000,8,PP,F,21,13
30394,2,6,2000,8,PP,M,22,16
30542,3,5,2000,8,PP,M,21,16
30545,3,5,2000,8,PP,M,23,26
30546,3,5,2000,8,PP,F,22,14
30690,4,31,2000,8,PP,M,23,23
30695,4,31,2000,8,PP,M,23,20
30865,6,4,2000,8,PP,F,22,20
30868,6,4,2000,8,PP,F,21,8
30871,6,4,2000,8,PP,F,22,21
30872,6,4,2000,8,PP,F,21,18
31045,7,2,2000,8,PP,F,20,14
31052,7,2,2000,8,PP,F,20,17
31053,7,2,2000,8,PP,F,20,16
31055,7,2,2000,8,PP,F,21,16
31327,8,26,2000,8,PP,M,20,14
31328,8,26,2000,8,PP,F,22,18
31333,8,26,2000,8,PP,M,20,14
31473,9,31,2000,8,PP,F,22,14
31477,9,31,2000,8,PP,M,22,15
31907,3,25,2001,8,PP,M,22,15
31908,3,25,2001,8,PP,M,22,21
31909,3,25,2001,8,PP,M,22,21
31910,3,25,2001,8,PP,M,20,16
31912,3,25,2001,8,PP,F,22,16
31913,3,25,2001,8,PP,M,22,20
32017,4,22,2001,8,PP,F,22,19
32122,5,27,2001,8,PP,F,23,20
32127,5,27,2001,8,PP,M,22,17
