"YEAR","MONTH","DAY","TEMP","PRECIP","SEASON"
1991,10,6,68.5,0.03,"Fall"
1991,10,7,61.5,0,"Fall"
1991,10,8,65.5,0,"Fall"
1991,10,9,68,0.02,"Fall"
1991,10,10,73.5,0.02,"Fall"
1991,10,11,70.5,0,"Fall"
1991,10,12,68,0,"Fall"
1991,10,13,71,0,"Fall"
1991,10,14,71.5,0,"Fall"
1991,10,15,73,0,"Fall"
1991,10,16,62.5,0,"Fall"
1991,10,17,58.5,0,"Fall"
1991,10,18,62,0,"Fall"
1991,10,19,63,0,"Fall"
1991,10,20,64.5,0,"Fall"
1991,10,21,70,0,"Fall"
1991,10,22,75,0,"Fall"
1991,10,23,76.5,0,"Fall"
1991,10,24,75,0.25,"Fall"
1991,10,25,74.5,0,"Fall"
1991,10,26,76,0,"Fall"
1991,10,27,74.5,0,"Fall"
1991,10,28,73.5,0,"Fall"
1991,10,29,70.5,0.03,"Fall"
1991,10,30,64,0,"Fall"
1991,10,31,63.5,0,"Fall"
1991,11,1,66.5,0,"Fall"
1991,11,2,65,0.08,"Fall"
1991,11,3,55,0.01,"Fall"
1991,11,4,47.5,0.02,"Fall"
1991,11,5,50.5,0,"Fall"
1991,11,6,56.5,0,"Fall"
1991,11,7,58,0,"Fall"
1991,11,8,53,0.09,"Fall"
1991,11,9,45.5,0.1,"Fall"
1991,11,10,49,0,"Fall"
1991,11,11,53.5,0,"Fall"
1991,11,12,52,0,"Fall"
1991,11,13,54.5,0,"Fall"
1991,11,14,59,0,"Fall"
1991,11,15,65,0,"Fall"
1991,11,16,65.5,0,"Fall"
1991,11,17,66,0,"Fall"
1991,11,18,69,0,"Fall"
1991,11,19,71.5,0,"Fall"
1991,11,20,68.5,0.01,"Fall"
1991,11,21,74.5,0,"Fall"
1991,11,22,67,0,"Fall"
1991,11,23,64.5,0,"Fall"
1991,11,24,48.5,0,"Fall"
1991,11,25,44,0,"Fall"
1991,11,26,44,0,"Fall"
1991,11,27,55.5,0,"Fall"
1991,11,28,63.5,0,"Fall"
1991,11,29,70,0,"Fall"
1991,11,30,73.5,0,"Fall"
1991,12,1,75.5,0,"Fall"
1991,12,2,73,0,"Fall"
1991,12,3,65.5,0.58,"Fall"
1991,12,4,47,0,"Fall"
1991,12,5,47,0,"Fall"
1991,12,6,56,0,"Fall"
1991,12,7,60.5,0,"Fall"
1991,12,8,65.5,0,"Fall"
1991,12,9,70.5,0,"Fall"
1991,12,10,64,0,"Fall"
1991,12,11,63,0,"Fall"
1991,12,12,69,0,"Fall"
1991,12,13,70,0,"Fall"
1991,12,14,67,0.17,"Fall"
1991,12,15,48.5,0,"Fall"
1991,12,16,44,0,"Fall"
1991,12,17,49.5,0,"Fall"
1991,12,18,49.5,0,"Fall"
1991,12,19,44.5,0,"Fall"
1991,12,20,52,0,"Fall"
1991,12,21,61.5,0,"Fall"
1991,12,22,58.5,0,"Fall"
1991,12,23,58,0.12,"Fall"
1991,12,24,60,0,"Fall"
1991,12,25,55.5,0,"Fall"
1991,12,26,62,0,"Fall"
1991,12,27,65,0,"Fall"
1991,12,28,61.5,0.11,"Fall"
1991,12,29,56,0,"Fall"
1991,12,30,43.5,0,"Fall"
1991,12,31,50.5,0,"Fall"
1992,1,1,54,0.02,"Winter"
1992,1,2,63,0.01,"Winter"
1992,1,3,55.5,0,"Winter"
1992,1,4,50,0,"Winter"
1992,1,5,53,0,"Winter"
1992,1,6,58,0,"Winter"
1992,1,7,51.5,0,"Winter"
1992,1,8,55,0,"Winter"
1992,1,9,63,0.01,"Winter"
1992,1,10,56,0,"Winter"
1992,1,11,45,0,"Winter"
1992,1,12,55.5,0,"Winter"
1992,1,13,68.5,1.07,"Winter"
1992,1,14,55.5,0.38,"Winter"
1992,1,15,41,0,"Winter"
1992,1,16,40,0,"Winter"
1992,1,17,40,0,"Winter"
1992,1,18,50.5,0,"Winter"
1992,1,19,43.5,0.28,"Winter"
1992,1,20,44.5,0,"Winter"
1992,1,21,48,0,"Winter"
1992,1,22,52.5,0,"Winter"
1992,1,23,62.5,1.52,"Winter"
1992,1,24,46.5,0,"Winter"
1992,1,25,44,0,"Winter"
1992,1,26,47.5,0,"Winter"
1992,1,27,58.5,0.02,"Winter"
1992,1,28,59.5,0.81,"Winter"
1992,1,29,57.5,0.19,"Winter"
1992,1,30,60,0.89,"Winter"
1992,1,31,58,0,"Winter"
1992,2,1,52.5,0,"Winter"
1992,2,2,45,0,"Winter"
1992,2,3,55,0,"Winter"
1992,2,4,55.5,0,"Winter"
1992,2,5,64,0.53,"Winter"
1992,2,6,51.5,0.43,"Winter"
1992,2,7,48,0.08,"Winter"
1992,2,8,47,0,"Winter"
1992,2,9,44.5,0,"Winter"
1992,2,10,54.5,0,"Winter"
1992,2,11,54.5,0,"Winter"
1992,2,12,55.5,0,"Winter"
1992,2,13,58,0,"Winter"
1992,2,14,60.5,0,"Winter"
1992,2,15,68.5,0,"Winter"
1992,2,16,68.5,0,"Winter"
1992,2,17,70,0.32,"Winter"
1992,2,18,63.5,0.05,"Winter"
1992,2,19,64.5,0.09,"Winter"
1992,2,20,59,0,"Winter"
1992,2,21,54.5,0,"Winter"
1992,2,22,65.5,0.47,"Winter"
1992,2,23,71.5,0,"Winter"
1992,2,24,68,0.51,"Winter"
1992,2,25,69,0.99,"Winter"
1992,2,26,62.5,0.01,"Winter"
1992,2,27,53,0,"Winter"
1992,2,28,54,0,"Winter"
1992,2,29,63.5,0,"Winter"
1992,3,1,61,0,"Winter"
1992,3,2,62.5,0,"Winter"
1992,3,3,63,0,"Winter"
1992,3,4,67,0.06,"Winter"
1992,3,5,70,0.01,"Winter"
1992,3,6,68.5,0.41,"Winter"
1992,3,7,72,1,"Winter"
1992,3,8,71,0,"Winter"
1992,3,9,66.5,0,"Winter"
1992,3,10,67,1.34,"Winter"
1992,3,11,48,0,"Winter"
1992,3,12,48.5,0.01,"Winter"
1992,3,13,53,0,"Winter"
1992,3,14,52.5,0,"Winter"
1992,3,15,62,0,"Winter"
1992,3,16,51,0,"Winter"
1992,3,17,53,0,"Winter"
1992,3,18,63,0,"Winter"
1992,3,19,70.5,0.06,"Winter"
1992,3,20,58.5,0,"Winter"
1992,3,21,53,0,"Winter"
1992,3,22,58.5,0,"Winter"
1992,3,23,62.5,0,"Winter"
1992,3,24,55.5,0,"Winter"
1992,3,25,63.5,1.11,"Winter"
1992,3,26,62.5,0,"Winter"
1992,3,27,63.5,0,"Winter"
1992,3,28,57.5,0,"Winter"
1992,3,29,57.5,0,"Winter"
1992,3,30,66,0,"Winter"
1992,3,31,63,0,"Winter"
1992,4,1,60,0,"Spring"
1992,4,2,58,0,"Spring"
1992,4,3,51.5,0,"Spring"
1992,4,4,53,0,"Spring"
1992,4,5,56.5,0,"Spring"
1992,4,6,58.5,0,"Spring"
1992,4,7,66.5,0,"Spring"
1992,4,8,67,0,"Spring"
1992,4,9,65,0,"Spring"
1992,4,10,71,0,"Spring"
1992,4,11,71.5,0.32,"Spring"
1992,4,12,70,0,"Spring"
1992,4,13,65.5,0,"Spring"
1992,4,14,64,0,"Spring"
1992,4,15,66,0,"Spring"
1992,4,16,67.5,0,"Spring"
1992,4,17,68.5,0,"Spring"
1992,4,18,69.5,0,"Spring"
1992,4,19,70,0.66,"Spring"
1992,4,20,74,0.78,"Spring"
1992,4,21,72,1.64,"Spring"
1992,4,22,73,0.01,"Spring"
1992,4,23,74,0,"Spring"
1992,4,24,73.5,0,"Spring"
1992,4,25,76,0.37,"Spring"
1992,4,26,62.5,0,"Spring"
1992,4,27,55.5,0,"Spring"
1992,4,28,54.5,0,"Spring"
1992,4,29,57.5,0,"Spring"
1992,4,30,62,0,"Spring"
1992,5,1,69,0,"Spring"
1992,5,2,68.5,0,"Spring"
1992,5,3,71,0,"Spring"
1992,5,4,73.5,0,"Spring"
1992,5,5,69.5,0,"Spring"
1992,5,6,68.5,0.01,"Spring"
1992,5,7,55,0.35,"Spring"
1992,5,8,54.5,0,"Spring"
1992,5,9,63.5,0,"Spring"
1992,5,10,67.5,0,"Spring"
1992,5,11,70,0,"Spring"
1992,5,12,70.5,0,"Spring"
1992,5,13,69.5,1.31,"Spring"
1992,5,14,71,0,"Spring"
1992,5,15,73,0.08,"Spring"
1992,5,16,75,0,"Spring"
1992,5,17,72.5,0.09,"Spring"
1992,5,18,73.5,0,"Spring"
1992,5,19,73,0,"Spring"
1992,5,20,71,0.01,"Spring"
1992,5,21,69,0,"Spring"
1992,5,22,72,0,"Spring"
1992,5,23,71.5,0,"Spring"
1992,5,24,72,0,"Spring"
1992,5,25,78,0,"Spring"
1992,5,26,79.5,0,"Spring"
1992,5,27,78.5,0.12,"Spring"
1992,5,28,75,0,"Spring"
1992,5,29,75.5,0,"Spring"
1992,5,30,76.5,0.02,"Spring"
1992,5,31,77.5,0,"Spring"
1992,6,1,74,0,"Spring"
1992,6,2,78,0,"Spring"
1992,6,3,72.5,1,"Spring"
1992,6,4,79.5,0.54,"Spring"
1992,6,5,81,0,"Spring"
1992,6,6,79.5,0,"Spring"
1992,6,7,79,0.06,"Spring"
1992,6,8,80,2.16,"Spring"
1992,6,9,79.5,0.01,"Spring"
1992,6,10,80.5,2.2,"Spring"
1992,6,11,81,0,"Spring"
1992,6,12,78,0.04,"Spring"
1992,6,13,79.5,0.28,"Spring"
1992,6,14,79.5,0.3,"Spring"
1992,6,15,78,0,"Spring"
1992,6,16,79,0.43,"Spring"
1992,6,17,78.5,0,"Spring"
1992,6,18,77,0.15,"Spring"
1992,6,19,78.5,0,"Spring"
1992,6,20,81.5,0,"Spring"
1992,6,21,83,0,"Spring"
1992,6,22,81.5,2.14,"Spring"
1992,6,23,77,0.73,"Spring"
1992,6,24,78.5,0.01,"Spring"
1992,6,25,81,0.26,"Spring"
1992,6,26,79,0,"Spring"
1992,6,27,80,0.46,"Spring"
1992,6,28,80.5,0.28,"Spring"
1992,6,29,78.5,0.45,"Spring"
1992,6,30,79.5,1.36,"Spring"
1992,7,1,81.5,0,"Summer"
1992,7,2,83,0,"Summer"
1992,7,3,83.5,0,"Summer"
1992,7,4,86,0,"Summer"
1992,7,5,83.5,0,"Summer"
1992,7,6,84,0,"Summer"
1992,7,7,86,0,"Summer"
1992,7,8,84,0,"Summer"
1992,7,9,82.5,0,"Summer"
1992,7,10,83.5,0,"Summer"
1992,7,11,83.5,0,"Summer"
1992,7,12,82,0,"Summer"
1992,7,13,82,0,"Summer"
1992,7,14,81,0,"Summer"
1992,7,15,79.5,0.35,"Summer"
1992,7,16,79.5,0,"Summer"
1992,7,17,81.5,0.3,"Summer"
1992,7,18,79.5,0.06,"Summer"
1992,7,19,80,0.04,"Summer"
1992,7,20,79.5,0.13,"Summer"
1992,7,21,80.5,0,"Summer"
1992,7,22,80.5,0.11,"Summer"
1992,7,23,81,0,"Summer"
1992,7,24,81,0,"Summer"
1992,7,25,81.5,0,"Summer"
1992,7,26,82,0,"Summer"
1992,7,27,84.5,0.05,"Summer"
1992,7,28,84.5,0,"Summer"
1992,7,29,82.5,0.15,"Summer"
1992,7,30,80,0.33,"Summer"
1992,7,31,80.5,0,"Summer"
1992,8,1,81.5,0,"Summer"
1992,8,2,81.5,0,"Summer"
1992,8,3,80,0.38,"Summer"
1992,8,4,77.5,0.07,"Summer"
1992,8,5,80.5,0.35,"Summer"
1992,8,6,78.5,0.06,"Summer"
1992,8,7,80.5,0.01,"Summer"
1992,8,8,78,1.89,"Summer"
1992,8,9,79,0.39,"Summer"
1992,8,10,79.5,0,"Summer"
1992,8,11,81.5,0,"Summer"
1992,8,12,79.5,0,"Summer"
1992,8,13,79,0,"Summer"
1992,8,14,75,0.96,"Summer"
1992,8,15,76.5,0.16,"Summer"
1992,8,16,78.5,0.09,"Summer"
1992,8,17,78,2.58,"Summer"
1992,8,18,80.5,0.24,"Summer"
1992,8,19,81,0.01,"Summer"
1992,8,20,80,0,"Summer"
1992,8,21,80.5,0.19,"Summer"
1992,8,22,80,0.33,"Summer"
1992,8,23,81,0.02,"Summer"
1992,8,24,80.5,0.02,"Summer"
1992,8,25,82,0,"Summer"
1992,8,26,81,0,"Summer"
1992,8,27,81,0,"Summer"
1992,8,28,76.5,0.79,"Summer"
1992,8,29,75,0.01,"Summer"
1992,8,30,79,0,"Summer"
1992,8,31,78.5,0,"Summer"
1992,9,1,80,0,"Summer"
1992,9,2,79.5,0,"Summer"
1992,9,3,79.5,0.01,"Summer"
1992,9,4,78,1.37,"Summer"
1992,9,5,80,0,"Summer"
1992,9,6,79.5,0,"Summer"
1992,9,7,79.5,0.98,"Summer"
1992,9,8,78.5,0.28,"Summer"
1992,9,9,78,0.15,"Summer"
1992,9,10,76.5,0.03,"Summer"
1992,9,11,77,0,"Summer"
1992,9,12,78.5,0,"Summer"
1992,9,13,74,0.15,"Summer"
1992,9,14,74,0.72,"Summer"
1992,9,15,76.5,0.04,"Summer"
1992,9,16,78.5,0.1,"Summer"
1992,9,17,79.5,0,"Summer"
1992,9,18,77.5,0,"Summer"
1992,9,19,78,0,"Summer"
1992,9,20,78,0,"Summer"
1992,9,21,80,0,"Summer"
1992,9,22,81,0,"Summer"
1992,9,23,80,0,"Summer"
1992,9,24,76.5,0.05,"Summer"
1992,9,25,72,0.08,"Summer"
1992,9,26,77,0.34,"Summer"
1992,9,27,79,0.01,"Summer"
1992,9,28,77,0.06,"Summer"
1992,9,29,74,0,"Summer"
1992,9,30,69,0,"Summer"
1992,10,1,67.5,0,"Fall"
1992,10,2,66.5,0.39,"Fall"
1992,10,3,72.5,5.13,"Fall"
1992,10,4,71,0.18,"Fall"
1992,10,5,63,0,"Fall"
1992,10,6,62.5,0,"Fall"
1992,10,7,68.5,0,"Fall"
1992,10,8,77,0,"Fall"
1992,10,9,75.5,0,"Fall"
1992,10,10,73.5,0.02,"Fall"
1992,10,11,72,0.02,"Fall"
1992,10,12,61,0,"Fall"
1992,10,13,62,0,"Fall"
1992,10,14,65.5,0,"Fall"
1992,10,15,69,0,"Fall"
1992,10,16,71.5,0,"Fall"
1992,10,17,69.5,0,"Fall"
1992,10,18,65,0,"Fall"
1992,10,19,58.5,0,"Fall"
1992,10,20,62.5,0,"Fall"
1992,10,21,66,0,"Fall"
1992,10,22,67,0,"Fall"
1992,10,23,65,0,"Fall"
1992,10,24,62.5,0,"Fall"
1992,10,25,68,0,"Fall"
1992,10,26,68.5,0,"Fall"
1992,10,27,66,0,"Fall"
1992,10,28,68,0,"Fall"
1992,10,29,68.5,0,"Fall"
1992,10,30,68.5,0,"Fall"
1992,10,31,68,0,"Fall"
1992,11,1,70.5,0,"Fall"
1992,11,2,72.5,0.03,"Fall"
1992,11,3,74,0,"Fall"
1992,11,4,77.5,0,"Fall"
1992,11,5,70.5,0.35,"Fall"
1992,11,6,58.5,0,"Fall"
1992,11,7,50.5,0.07,"Fall"
1992,11,8,54.5,0,"Fall"
1992,11,9,62,0,"Fall"
1992,11,10,68.5,0,"Fall"
1992,11,11,67.5,0,"Fall"
1992,11,12,74.5,0.53,"Fall"
1992,11,13,59.5,0,"Fall"
1992,11,14,52,0,"Fall"
1992,11,15,53.5,0,"Fall"
1992,11,16,52.5,0,"Fall"
1992,11,17,57,0,"Fall"
1992,11,18,64.5,0,"Fall"
1992,11,19,68.5,0,"Fall"
1992,11,20,69.5,0.12,"Fall"
1992,11,21,73.5,0.01,"Fall"
1992,11,22,75,0,"Fall"
1992,11,23,74.5,0,"Fall"
1992,11,24,75,0,"Fall"
1992,11,25,75,0.15,"Fall"
1992,11,26,73.5,0.43,"Fall"
1992,11,27,57.5,0.37,"Fall"
1992,11,28,47.5,0,"Fall"
1992,11,29,46,0,"Fall"
1992,11,30,46,0,"Fall"
1992,12,1,48,0,"Fall"
1992,12,2,48.5,0.13,"Fall"
1992,12,3,45.5,0,"Fall"
1992,12,4,54,0,"Fall"
1992,12,5,52.5,0.01,"Fall"
1992,12,6,53,0,"Fall"
1992,12,7,62,0,"Fall"
1992,12,8,53.5,0,"Fall"
1992,12,9,51,0,"Fall"
1992,12,10,61.5,0.33,"Fall"
1992,12,11,51,0,"Fall"
1992,12,12,44.5,0,"Fall"
1992,12,13,46.5,0,"Fall"
1992,12,14,53.5,0,"Fall"
1992,12,15,59.5,0,"Fall"
1992,12,16,61.5,0,"Fall"
1992,12,17,68.5,0,"Fall"
1992,12,18,60.5,0.05,"Fall"
1992,12,19,65.5,0,"Fall"
1992,12,20,64.5,0,"Fall"
1992,12,21,65,0,"Fall"
1992,12,22,66,0,"Fall"
1992,12,23,67.5,0,"Fall"
1992,12,24,57,0,"Fall"
1992,12,25,59,0,"Fall"
1992,12,26,59,0.07,"Fall"
1992,12,27,55,0.14,"Fall"
1992,12,28,51.5,0,"Fall"
1992,12,29,47,0,"Fall"
1992,12,30,55.5,0,"Fall"
1992,12,31,63.5,0,"Fall"
1993,1,1,66.5,0,"Winter"
1993,1,2,62.5,0,"Winter"
1993,1,3,64,0,"Winter"
1993,1,4,68.5,0.13,"Winter"
1993,1,5,71,0.01,"Winter"
1993,1,6,68,0,"Winter"
1993,1,7,71,0,"Winter"
1993,1,8,68.5,0.44,"Winter"
1993,1,9,66,0,"Winter"
1993,1,10,60.5,0,"Winter"
1993,1,11,63,0.08,"Winter"
1993,1,12,73.5,0,"Winter"
1993,1,13,69,0.02,"Winter"
1993,1,14,57.5,0,"Winter"
1993,1,15,54,0.5,"Winter"
1993,1,16,48.5,0.51,"Winter"
1993,1,17,49.5,0,"Winter"
1993,1,18,53,0,"Winter"
1993,1,19,59,0,"Winter"
1993,1,20,57.5,0,"Winter"
1993,1,21,65,0,"Winter"
1993,1,22,65,0,"Winter"
1993,1,23,57,0,"Winter"
1993,1,24,63.5,0.17,"Winter"
1993,1,25,52.5,0.09,"Winter"
1993,1,26,44,1.14,"Winter"
1993,1,27,49,0.17,"Winter"
1993,1,28,48.5,0,"Winter"
1993,1,29,55,0,"Winter"
1993,1,30,55,0,"Winter"
1993,1,31,52.5,0,"Winter"
1993,2,1,56,0,"Winter"
1993,2,2,49,0,"Winter"
1993,2,3,50.5,0,"Winter"
1993,2,4,54.5,0,"Winter"
1993,2,5,59.5,0,"Winter"
1993,2,6,58,0.14,"Winter"
1993,2,7,59.5,0.84,"Winter"
1993,2,8,48.5,0,"Winter"
1993,2,9,52.5,0,"Winter"
1993,2,10,60,0,"Winter"
1993,2,11,60.5,0.4,"Winter"
1993,2,12,63,0,"Winter"
1993,2,13,51.5,0,"Winter"
1993,2,14,53,0,"Winter"
1993,2,15,54,0,"Winter"
1993,2,16,61,0.05,"Winter"
1993,2,17,59,0.01,"Winter"
1993,2,18,48.5,0,"Winter"
1993,2,19,41,0,"Winter"
1993,2,20,52,0,"Winter"
1993,2,21,55.5,0,"Winter"
1993,2,22,55.5,2.47,"Winter"
1993,2,23,52,0,"Winter"
1993,2,24,49,0,"Winter"
1993,2,25,54.5,0.01,"Winter"
1993,2,26,61,0.85,"Winter"
1993,2,27,47,0,"Winter"
1993,2,28,49.5,0,"Winter"
1993,3,1,50.5,0,"Winter"
1993,3,2,59,0,"Winter"
1993,3,3,68,0.48,"Winter"
1993,3,4,59.5,0.03,"Winter"
1993,3,5,56,0,"Winter"
1993,3,6,53.5,0,"Winter"
1993,3,7,61,0,"Winter"
1993,3,8,57.5,0,"Winter"
1993,3,9,65,0,"Winter"
1993,3,10,63.5,0,"Winter"
1993,3,11,64.5,0,"Winter"
1993,3,12,65.5,0.22,"Winter"
1993,3,13,48.5,0.96,"Winter"
1993,3,14,38.5,0,"Winter"
1993,3,15,40,0,"Winter"
1993,3,16,53.5,0,"Winter"
1993,3,17,61,1.85,"Winter"
1993,3,18,54.5,0,"Winter"
1993,3,19,49.5,0,"Winter"
1993,3,20,56.5,0,"Winter"
1993,3,21,61,0,"Winter"
1993,3,22,63.5,0,"Winter"
1993,3,23,72.5,0,"Winter"
1993,3,24,70.5,0,"Winter"
1993,3,25,68,0.02,"Winter"
1993,3,26,68.5,0.24,"Winter"
1993,3,27,62,0,"Winter"
1993,3,28,62.5,0,"Winter"
1993,3,29,67,0,"Winter"
1993,3,30,68,0,"Winter"
1993,3,31,70,0.81,"Winter"
1993,4,1,70.5,0,"Spring"
1993,4,2,60.5,0,"Spring"
1993,4,3,56.5,0,"Spring"
1993,4,4,63.5,0,"Spring"
1993,4,5,67.5,0.61,"Spring"
1993,4,6,57.5,0,"Spring"
1993,4,7,59.5,0,"Spring"
1993,4,8,61.5,0,"Spring"
1993,4,9,66.5,0.06,"Spring"
1993,4,10,63.5,0,"Spring"
1993,4,11,64,0,"Spring"
1993,4,12,70,0,"Spring"
1993,4,13,69.5,0,"Spring"
1993,4,14,67,0,"Spring"
1993,4,15,71,0.22,"Spring"
1993,4,16,64.5,0.02,"Spring"
1993,4,17,60,0,"Spring"
1993,4,18,63,0,"Spring"
1993,4,19,62.5,0,"Spring"
1993,4,20,63.5,0,"Spring"
1993,4,21,66.5,0,"Spring"
1993,4,22,57,0,"Spring"
1993,4,23,58,0,"Spring"
1993,4,24,60,0,"Spring"
1993,4,25,70,0,"Spring"
1993,4,26,70.5,0,"Spring"
1993,4,27,64.5,0,"Spring"
1993,4,28,62.5,0,"Spring"
1993,4,29,61,0,"Spring"
1993,4,30,63.5,0,"Spring"
1993,5,1,69,0,"Spring"
1993,5,2,71.5,0,"Spring"
1993,5,3,69,0.18,"Spring"
1993,5,4,76.5,0,"Spring"
1993,5,5,78,0,"Spring"
1993,5,6,74.5,0,"Spring"
1993,5,7,74,0,"Spring"
1993,5,8,72.5,0,"Spring"
1993,5,9,70,0.06,"Spring"
1993,5,10,72.5,0,"Spring"
1993,5,11,70.5,0,"Spring"
1993,5,12,71,0,"Spring"
1993,5,13,71,0.23,"Spring"
1993,5,14,70,0,"Spring"
1993,5,15,72,0,"Spring"
1993,5,16,73,0,"Spring"
1993,5,17,73,0,"Spring"
1993,5,18,75.5,0,"Spring"
1993,5,19,70,0,"Spring"
1993,5,20,74,0,"Spring"
1993,5,21,68.5,0,"Spring"
1993,5,22,66.5,0,"Spring"
1993,5,23,65.5,0,"Spring"
1993,5,24,74,0,"Spring"
1993,5,25,74.5,0,"Spring"
1993,5,26,74,0,"Spring"
1993,5,27,73.5,0,"Spring"
1993,5,28,73,0.18,"Spring"
1993,5,29,74.5,0.76,"Spring"
1993,5,30,76,0,"Spring"
1993,5,31,79,0,"Spring"
1993,6,1,76.5,0.09,"Spring"
1993,6,2,78,0.49,"Spring"
1993,6,3,78,0,"Spring"
1993,6,4,77,0,"Spring"
1993,6,5,77.5,0,"Spring"
1993,6,6,82,0.02,"Spring"
1993,6,7,83.5,0,"Spring"
1993,6,8,79.5,0,"Spring"
1993,6,9,81,0,"Spring"
1993,6,10,83,0,"Spring"
1993,6,11,81.5,0,"Spring"
1993,6,12,79.5,0,"Spring"
1993,6,13,81,0.17,"Spring"
1993,6,14,78.5,0.35,"Spring"
1993,6,15,78.5,0,"Spring"
1993,6,16,78.5,0.02,"Spring"
1993,6,17,77,0,"Spring"
1993,6,18,77.5,0,"Spring"
1993,6,19,77.5,0,"Spring"
1993,6,20,79.5,0,"Spring"
1993,6,21,78,0.02,"Spring"
1993,6,22,79.5,0.02,"Spring"
1993,6,23,79.5,0,"Spring"
1993,6,24,79.5,0.47,"Spring"
1993,6,25,79.5,0.18,"Spring"
1993,6,26,76.5,1,"Spring"
1993,6,27,78,0.28,"Spring"
1993,6,28,80,1.98,"Spring"
1993,6,29,77,0.38,"Spring"
1993,6,30,80.5,0.6,"Spring"
1993,7,1,81,0.09,"Summer"
1993,7,2,79.5,0.13,"Summer"
1993,7,3,80.5,0,"Summer"
1993,7,4,81,0,"Summer"
1993,7,5,82,0,"Summer"
1993,7,6,82,1.33,"Summer"
1993,7,7,80,0,"Summer"
1993,7,8,79.5,0,"Summer"
1993,7,9,81.5,0.01,"Summer"
1993,7,10,81.5,0.02,"Summer"
1993,7,11,81.5,0,"Summer"
1993,7,12,83,0.16,"Summer"
1993,7,13,80.5,0,"Summer"
1993,7,14,81.5,0.01,"Summer"
1993,7,15,80,0,"Summer"
1993,7,16,79,0.24,"Summer"
1993,7,17,84,0.24,"Summer"
1993,7,18,83.5,0,"Summer"
1993,7,19,86.5,0,"Summer"
1993,7,20,83.5,0.04,"Summer"
1993,7,21,84.5,0.07,"Summer"
1993,7,22,81.5,0.01,"Summer"
1993,7,23,80,0.5,"Summer"
1993,7,24,84.5,0.04,"Summer"
1993,7,25,82,0.43,"Summer"
1993,7,26,82,0.09,"Summer"
1993,7,27,82,0,"Summer"
1993,7,28,82.5,0,"Summer"
1993,7,29,85.5,0,"Summer"
1993,7,30,83,0,"Summer"
1993,7,31,86,0,"Summer"
1993,8,1,81.5,0,"Summer"
1993,8,2,83,0,"Summer"
1993,8,3,81.5,0,"Summer"
1993,8,4,83,0,"Summer"
1993,8,5,81,0,"Summer"
1993,8,6,83.5,0,"Summer"
1993,8,7,83,0,"Summer"
1993,8,8,84.5,0,"Summer"
1993,8,9,82,0,"Summer"
1993,8,10,81.5,0.01,"Summer"
1993,8,11,79.5,0,"Summer"
1993,8,12,82.5,0,"Summer"
1993,8,13,82,0,"Summer"
1993,8,14,81.5,0,"Summer"
1993,8,15,83.5,0,"Summer"
1993,8,16,81.5,0,"Summer"
1993,8,17,81.5,0,"Summer"
1993,8,18,82.5,0,"Summer"
1993,8,19,85,0.02,"Summer"
1993,8,20,82,0,"Summer"
1993,8,21,84,0,"Summer"
1993,8,22,85,0,"Summer"
1993,8,23,82.5,3.45,"Summer"
1993,8,24,83,0,"Summer"
1993,8,25,81,0,"Summer"
1993,8,26,80.5,0.39,"Summer"
1993,8,27,78.5,0,"Summer"
1993,8,28,79,0.83,"Summer"
1993,8,29,78.5,0.17,"Summer"
1993,8,30,81.5,0.78,"Summer"
1993,8,31,79,0,"Summer"
1993,9,1,83,0,"Summer"
1993,9,2,80.5,0.02,"Summer"
1993,9,3,81.5,0,"Summer"
1993,9,4,80.5,0,"Summer"
1993,9,5,80.5,0,"Summer"
1993,9,6,79.5,0.18,"Summer"
1993,9,7,78,0.42,"Summer"
1993,9,8,77,0.14,"Summer"
1993,9,9,77,0.06,"Summer"
1993,9,10,79,0.1,"Summer"
1993,9,11,79,0,"Summer"
1993,9,12,78,0,"Summer"
1993,9,13,80,0,"Summer"
1993,9,14,81,0.07,"Summer"
1993,9,15,80,0.03,"Summer"
1993,9,16,81.5,0.02,"Summer"
1993,9,17,80.5,0,"Summer"
1993,9,18,81.5,0.1,"Summer"
1993,9,19,80,0.68,"Summer"
1993,9,20,81.5,0,"Summer"
1993,9,21,82,0.17,"Summer"
1993,9,22,79.5,0,"Summer"
1993,9,23,81.5,0,"Summer"
1993,9,24,77.5,0,"Summer"
1993,9,25,77,0,"Summer"
1993,9,26,80,0,"Summer"
1993,9,27,79,0.01,"Summer"
1993,9,28,71,0,"Summer"
1993,9,29,68,0,"Summer"
1993,9,30,65.5,0,"Summer"
1993,10,1,67,0,"Fall"
1993,10,2,74,0,"Fall"
1993,10,3,72.5,0,"Fall"
1993,10,4,74,0,"Fall"
1993,10,5,73.5,0,"Fall"
1993,10,6,73.5,0.05,"Fall"
1993,10,7,71,1.39,"Fall"
1993,10,8,73.5,0,"Fall"
1993,10,9,76.5,0.48,"Fall"
1993,10,10,76,0.05,"Fall"
1993,10,11,69,0,"Fall"
1993,10,12,67.5,0,"Fall"
1993,10,13,66,0,"Fall"
1993,10,14,70,0,"Fall"
1993,10,15,72.5,0.33,"Fall"
1993,10,16,72,1.54,"Fall"
1993,10,17,71,0,"Fall"
1993,10,18,71.5,0,"Fall"
1993,10,19,73.5,0,"Fall"
1993,10,20,73.5,0,"Fall"
1993,10,21,75.5,0,"Fall"
1993,10,22,76,0,"Fall"
